,cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report,party
5212,5212,11029604,Rocky Miller,MO,HOUSE,124,R. MILLER COMPANIES LLC,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927850-MO-MILLER-ROCKY,Republican
5213,5213,13003118,Bonnaye Mims,MO,HOUSE,27,RUSKIN HILLS HOMES ASSOCIATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3927854-MO-MIMS-BONNAYE-V,Not in Open States
5214,5214,11029569,Gina Mitten,MO,HOUSE,83,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927856-MO-MITTEN-GINA-C,Democratic
5215,5215,3726173,Genise Montecillo,MO,HOUSE,92,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927863-MO-MONTECILLO-GENISE,Not in Open States
5216,5216,16501211,Mike Moon,MO,HOUSE,157,JOPLIN REGIONAL STOCKYARDS,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3927866-MO-MOON-MIKE,Republican
5217,5217,16501211,Mike Moon,MO,HOUSE,157,SPRINGFIELD LIVESTOCK MARKETING CENTER,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3927866-MO-MOON-MIKE,Republican
5218,5218,3711983,Judy Morgan,MO,HOUSE,24,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927870-MO-MORGAN-JUDY-A,Democratic
5219,5219,13003374,Lynn Morris,MO,HOUSE,140,FAMILY PHARMACY,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3927874-MO-MORRIS-LYNN-A,Republican
5220,5220,13003374,Lynn Morris,MO,HOUSE,140,FAMILY PROPERTY MANAGEMENT,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927874-MO-MORRIS-LYNN-A,Republican
5221,5221,13003374,Lynn Morris,MO,HOUSE,140,"HEALTHTAC LOGISTICS, LLC",PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3927874-MO-MORRIS-LYNN-A,Republican
5222,5222,13003374,Lynn Morris,MO,HOUSE,140,LAKELAND REGIONAL HOSPITAL,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927874-MO-MORRIS-LYNN-A,Republican
5223,5223,13003374,Lynn Morris,MO,HOUSE,140,OZARK GATEWAY PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927874-MO-MORRIS-LYNN-A,Republican
5224,5224,11029522,Dave Muntzel,MO,HOUSE,48,FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927877-MO-MUNTZEL-DAVE,Republican
5225,5225,3693614,Brian Munzlinger,MO,SENATE,18,BRIAN MUNZLINGER FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3932235-MO-MUNZLINGER-BRIAN,Republican
5226,5226,3693614,Brian Munzlinger,MO,SENATE,18,MISSOURI BIOFUELS LLC,MISCELLANEOUS ENERGY,https://apps.publicintegrity.org/disclosure/documents/3932235-MO-MUNZLINGER-BRIAN,Republican
5227,5227,3693614,Brian Munzlinger,MO,SENATE,18,PIONEER INVESTMENTS,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3932235-MO-MUNZLINGER-BRIAN,Republican
5228,5228,3693614,Brian Munzlinger,MO,SENATE,18,POET BIO PROCESSING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932235-MO-MUNZLINGER-BRIAN,Republican
5229,5229,3693614,Brian Munzlinger,MO,SENATE,18,POET BIOREFINING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932235-MO-MUNZLINGER-BRIAN,Republican
5230,5230,6467946,Jamilah Nasheed,MO,SENATE,5,PRIDE ELECTRIC LLC,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3932239-MO-NASHEED-JAMILAH,Democratic
5231,5231,6474021,James Neely,MO,HOUSE,8,3 RIVERS HOSPICE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5232,5232,6474021,James Neely,MO,HOUSE,8,CAMERON NURSING AND REHAB,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5233,5233,6474021,James Neely,MO,HOUSE,8,CAMERON REGIONAL MEDICAL CENTER,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5234,5234,6474021,James Neely,MO,HOUSE,8,GRAND RIVER HEALTHCARE/CLINTON CARE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5235,5235,6474021,James Neely,MO,HOUSE,8,HORIZON HEALTH CARE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5236,5236,6474021,James Neely,MO,HOUSE,8,QUAIL RUN NURSING HOME,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5237,5237,6474021,James Neely,MO,HOUSE,8,VILLAGE HEALTHCARE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927880-MO-NEELY-JAMES-W,Not in Open States
5238,5238,4058198,Stacey Newman,MO,HOUSE,87,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927885-MO-NEWMAN-STACEY,Democratic
5239,5239,6502590,Mary Nichols,MO,HOUSE,72,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3927888-MO-NICHOLS-MARY,Democratic
5240,5240,3691874,Charles Norr,MO,HOUSE,132,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927893-MO-NORR-CHARLES-CHARLIE,Not in Open States
5241,5241,13003089,Robert Jr Onder,MO,SENATE,2,"ALLERGY AND ASTHMA CONSULTANTS, PC",HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3932242-MO-ONDER-JR-ROBERT-FRANK-BOB,Not in Open States
5242,5242,13003089,Robert Jr Onder,MO,SENATE,2,"BALLAS POINTE PROPERTIES, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3932242-MO-ONDER-JR-ROBERT-FRANK-BOB,Not in Open States
5243,5243,13003089,Robert Jr Onder,MO,SENATE,2,MIDWEST CLINICAL RESEARCH,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3932242-MO-ONDER-JR-ROBERT-FRANK-BOB,Not in Open States
5244,5244,11029556,William Otto,MO,HOUSE,70,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927898-MO-OTTO-WILLIAM-BILL,Not in Open States
5245,5245,4019559,Sharon Pace,MO,HOUSE,74,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3927902-MO-PACE-SHARON-L,Not in Open States
5246,5246,6676466,Mark Parkinson,MO,HOUSE,105,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927906-MO-PARKINSON-MARK-A,Not in Open States
5247,5247,3839314,Mike Parson,MO,SENATE,28,"POMME DE TERRE GOLF COURSE, INC.",RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3932240-MO-PARSON-MIKE,Not in Open States
5248,5248,3742827,David Pearce,MO,SENATE,21,,NONE,https://apps.publicintegrity.org/disclosure/documents/3932244-MO-PEARCE-DAVID,Not in Open States
5249,5249,16643892,Joshua Peters,MO,HOUSE,76,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927909-MO-PETERS-JOSHUA,Democratic
5250,5250,11029506,Donna Pfautsch,MO,HOUSE,33,RETIRED TEACHER,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3927912-MO-PFAUTSCH-DONNA,Republican
5251,5251,6684908,Donald Phillips,MO,HOUSE,138,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927916-MO-PHILLIPS-DONALD-E-DON,Not in Open States
5252,5252,4009594,Tommie Sr. Pierson,MO,HOUSE,66,GENERAL MOTORS LLC,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3927922-MO-PIERSON-SR-TOMMIE-L,Not in Open States
5253,5253,24811489,Randy Pietzman,MO,HOUSE,41,"PIETZMAN CONCRETE, INC",BUILDING MATERIALS & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3927926-MO-PIETZMAN-RANDY,Republican
5254,5254,27777058,Patricia Pike,MO,HOUSE,126,PIKE FARM PROPERTIES LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927930-MO-PIKE-PATRICIA,Republican
5255,5255,27777058,Patricia Pike,MO,HOUSE,126,PIKE PROPERTY MANAGEMENT LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927930-MO-PIKE-PATRICIA,Republican
5256,5256,27777058,Patricia Pike,MO,HOUSE,126,PIKE RENTAL PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927930-MO-PIKE-PATRICIA,Republican
5257,5257,11029629,Jeffrey Pogue,MO,HOUSE,143,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927933-MO-POGUE-JEFFREY-JEFF,Not in Open States
5258,5258,6684718,Craig Redmon,MO,HOUSE,4,NEMO APPRAISAL,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927937-MO-REDMON-CRAIG,Republican
5259,5259,6684718,Craig Redmon,MO,HOUSE,4,U.S. POSTAL SERVICE,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3927937-MO-REDMON-CRAIG,Republican
5260,5260,11029635,Holly Rehder,MO,HOUSE,148,INTEGRITY COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3927940-MO-REHDER-HOLLY,Republican
5261,5261,11029635,Holly Rehder,MO,HOUSE,148,"INTEGRITY LEASING, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927940-MO-REHDER-HOLLY,Republican
5262,5262,11029635,Holly Rehder,MO,HOUSE,148,PLATINUM CONSULTING LLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927940-MO-REHDER-HOLLY,Republican
5263,5263,3744939,Bill Reiboldt,MO,HOUSE,160,REIBOLDT FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927944-MO-REIBOLDT-BILL,Republican
5264,5264,6684782,Tim Remole,MO,HOUSE,6,REMOLE COATINGS LLC,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927949-MO-REMOLE-TIM,Republican
5265,5265,11029641,Shawn Rhoads,MO,HOUSE,154,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927953-MO-RHOADS-SHAWN,Republican
5266,5266,3693783,Ronald Richard,MO,SENATE,32,AR LAND DEVELOPMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932251-MO-RICHARD-RONALD-F-RON,Not in Open States
5267,5267,3693783,Ronald Richard,MO,SENATE,32,C & N BOWL CORPORATION,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3932251-MO-RICHARD-RONALD-F-RON,Not in Open States
5268,5268,3693783,Ronald Richard,MO,SENATE,32,"C & R DEVELOPMENT, INC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3932251-MO-RICHARD-RONALD-F-RON,Not in Open States
5269,5269,3693783,Ronald Richard,MO,SENATE,32,"CARL RICHARD BOWL, INC",RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3932251-MO-RICHARD-RONALD-F-RON,Not in Open States
5270,5270,3693783,Ronald Richard,MO,SENATE,32,"RBR, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932251-MO-RICHARD-RONALD-F-RON,Not in Open States
5271,5271,3692929,Todd Richardson,MO,HOUSE,152,"LITTLE, SCHELLHAMMER AND RICHARDSON",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927957-MO-RICHARDSON-TODD,Republican
5272,5272,3693788,Jeanie Riddle,MO,SENATE,10,,NONE,https://apps.publicintegrity.org/disclosure/documents/3932254-MO-RIDDLE-JEANIE,Republican
5273,5273,4327888,John Rizzo,MO,HOUSE,19,BLUE STANDARD BUSINESS CONSULTING,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927959-MO-RIZZO-JOHN-JOSEPH-J-J,Democratic
5274,5274,19691325,Shane Roden,MO,HOUSE,111,PROP WASHED LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927964-MO-RODEN-SHANE,Republican
5275,5275,15277985,Rebecca Roeber,MO,HOUSE,34,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927968-MO-ROEBER-REBECCA,Republican
5276,5276,3692573,Gary Romine,MO,SENATE,3,MRV BANKS,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3932259-MO-ROMINE-GARY,Republican
5277,5277,3692573,Gary Romine,MO,SENATE,3,RUNNING 'R' RANCH,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3932259-MO-ROMINE-GARY,Republican
5278,5278,3692573,Gary Romine,MO,SENATE,3,"SHOW-ME RENT-TO-OWN, INC.",RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3932259-MO-ROMINE-GARY,Republican
5279,5279,3699179,Donald Jr Rone,MO,HOUSE,149,DONALD RONE JR. FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927973-MO-RONE-JR-DONALD-DON,Not in Open States
5280,5280,3699179,Donald Jr Rone,MO,HOUSE,149,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3927973-MO-RONE-JR-DONALD-DON,Not in Open States
5281,5281,11029627,Robert Ross,MO,HOUSE,142,MIDWEST BENCHREST,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3927977-MO-ROSS-ROBERT,Republican
5282,5282,11029627,Robert Ross,MO,HOUSE,142,ROSS SURVEYING MAPPING AND CONSULTING,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927977-MO-ROSS-ROBERT,Republican
5283,5283,11029515,Caleb Rowden,MO,HOUSE,44,CHRISTIAN CHAPEL,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3927980-MO-ROWDEN-CALEB,Republican
5284,5284,11029515,Caleb Rowden,MO,HOUSE,44,CLARIUS INTERACTIVE,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927980-MO-ROWDEN-CALEB,Republican
5285,5285,11029515,Caleb Rowden,MO,HOUSE,44,WC MANAGEMENT INC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927980-MO-ROWDEN-CALEB,Republican
5286,5286,3826677,Lyle Rowland,MO,HOUSE,155,RETIRED EDUCATOR,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3932923-MO-ROWLAND-LYLE,Republican
5287,5287,11029508,Joe Runions,MO,HOUSE,37,,NONE,https://apps.publicintegrity.org/disclosure/documents/3927985-MO-RUNIONS-JOE,Democratic
5288,5288,11029593,Becky Ruth,MO,HOUSE,114,REMAX BEST CHOICE,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927989-MO-RUTH-BECKY,Republican
5289,5289,3693835,David Sater,MO,SENATE,29,CASSVILLE COMMERCIAL CENTER,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3932246-MO-SATER-DAVID-A,Republican
5290,5290,3693835,David Sater,MO,SENATE,29,SATER PHARMACY,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3932246-MO-SATER-DAVID-A,Republican
5291,5291,3693835,David Sater,MO,SENATE,29,SECURITY BANK OF SW MO,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3932246-MO-SATER-DAVID-A,Republican
5292,5292,13003119,Rob Schaaf,MO,SENATE,34,MISSOURI DOCTORS MUTUAL INSURANCE COMPANY,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3932248-MO-SCHAAF-ROB,Republican
5293,5293,13003119,Rob Schaaf,MO,SENATE,34,"ROBERT MARTIN, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932248-MO-SCHAAF-ROB,Republican
5294,5294,4672162,Kurt Schaefer,MO,SENATE,19,LATHROP & GAGE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932255-MO-SCHAEFER-KURT,Not in Open States
5295,5295,3735304,Dave Schatz,MO,SENATE,26,BANK OF SULLIVAN,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3932258-MO-SCHATZ-DAVE,Republican
5296,5296,3735304,Dave Schatz,MO,SENATE,26,SCHATZ UNDERGROUND INC.,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3932258-MO-SCHATZ-DAVE,Republican
5297,5297,6676482,Eric Schmitt,MO,SENATE,15,LATHROP & GAGE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932261-MO-SCHMITT-ERIC,Not in Open States
5298,5298,13003221,Jill Schupp,MO,SENATE,24,,NONE,https://apps.publicintegrity.org/disclosure/documents/3932247-MO-SCHUPP-JILL-SELTZER,Democratic
5299,5299,21271927,Dan Shaul,MO,HOUSE,113,MID-AMERICA GROCERS ASSOCIATION,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3927992-MO-SHAUL-DAN,Republican
5300,5300,21271927,Dan Shaul,MO,HOUSE,113,MISSOURI GROCERS ASSOCIATION,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3927992-MO-SHAUL-DAN,Republican
5301,5301,3693933,Noel Shull,MO,HOUSE,16,NPAC INC,BANKS & LENDING INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3927995-MO-SHULL-NOEL-J,Not in Open States
5302,5302,4141603,Lindell Shumake,MO,HOUSE,5,LS TAX SERVICE INC,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3928000-MO-SHUMAKE-LINDELL-F,Republican
5303,5303,4141603,Lindell Shumake,MO,HOUSE,5,THRIVENT,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928000-MO-SHUMAKE-LINDELL-F,Republican
5304,5304,3800695,Scott Sifton,MO,SENATE,1,HUSCH BLACKWELL LLP,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932250-MO-SIFTON-JR-RICHARD-PRESCOTT-SCOTT,Democratic
5305,5305,3706844,Ryan Silvey,MO,SENATE,17,SILVEY & ASSOCIATES,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932253-MO-SILVEY-RYAN,Republican
5306,5306,3726977,Clement Smith,MO,HOUSE,85,BLACKSMITH INDUSTRIES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928003-MO-SMITH-CLEMENT-CLEM,Not in Open States
5307,5307,3726977,Clement Smith,MO,HOUSE,85,BOEING,AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3928003-MO-SMITH-CLEMENT-CLEM,Not in Open States
5308,5308,3726977,Clement Smith,MO,HOUSE,85,INTERNATIONAL ASSOCIATION OF MACHINIST - AEROSPACE DISTRICT 837,GENERAL TRADE UNIONS,https://apps.publicintegrity.org/disclosure/documents/3928003-MO-SMITH-CLEMENT-CLEM,Not in Open States
5309,5309,3692996,Sheila Solon,MO,HOUSE,31,PARLUX FRAGRANCIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3928007-MO-SOLON-SHEILA,Not in Open States
5310,5310,6699323,Chrissy Sommer,MO,HOUSE,106,BLACK DOG PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928009-MO-SOMMER-CHRISSY,Republican
5311,5311,6699323,Chrissy Sommer,MO,HOUSE,106,SOMMER & ASSOCIATES CPAS LLC,ACCOUNTANTS,https://apps.publicintegrity.org/disclosure/documents/3928009-MO-SOMMER-CHRISSY,Republican
5312,5312,11029545,Bryan Spencer,MO,HOUSE,63,LIGHTHOUSE OF THE BLIND - ST. LOUIS INC,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3928012-MO-SPENCER-BRYAN,Republican
5313,5313,3844307,Kathryn Swan,MO,HOUSE,147,AFFORDABLE MINI STORAGE,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3928017-MO-SWAN-KATHRYN-KATHY,Republican
5314,5314,3844307,Kathryn Swan,MO,HOUSE,147,JOHNSON COMMUNICATION SERVICE INC,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3928017-MO-SWAN-KATHRYN-KATHY,Republican
5315,5315,24811595,Jered Taylor,MO,HOUSE,139,BILLY LONG FOR CONGRESS,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928021-MO-TAYLOR-JERED,Republican
5316,5316,24811595,Jered Taylor,MO,HOUSE,139,EWING SIGNAL CONSTRUCTION COMPANY,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3928021-MO-TAYLOR-JERED,Republican
5317,5317,14024100,Rob Vescovo,MO,HOUSE,112,,NONE,https://apps.publicintegrity.org/disclosure/documents/3928024-MO-VESCOVO-ROB,Republican
5318,5318,3804644,Nathan Walker,MO,HOUSE,3,HERITAGE HOUSE REALTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928028-MO-WALKER-NATHAN-BELT-NATE,Not in Open States
5319,5319,3804644,Nathan Walker,MO,HOUSE,3,KEMPER WALKER,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928028-MO-WALKER-NATHAN-BELT-NATE,Not in Open States
5320,5320,3693186,Wayne Wallingford,MO,SENATE,27,MCDONALD'S,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3932257-MO-WALLINGFORD-WAYNE,Republican
5321,5321,3693186,Wayne Wallingford,MO,SENATE,27,TOWER REALITY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3932257-MO-WALLINGFORD-WAYNE,Republican
5322,5322,4043944,Regina Walsh,MO,SENATE,13,MISSOURI STATE BUILDING AND CONSTRUCTION TRADES COUNCIL,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3932262-MO-WALSH-REGINA-GINA,Not in Open States
5323,5323,6491378,Rochelle Gray Walton,MO,HOUSE,75,METRO LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927648-MO-GRAY-ROCHELLE-WALTON,Not in Open States
5324,5324,6585018,Jay Wasson,MO,SENATE,20,"BFE INVESTMENTS, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5325,5325,6585018,Jay Wasson,MO,SENATE,20,"EFB, LLC",MISCELLANEOUS ENERGY,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5326,5326,6585018,Jay Wasson,MO,SENATE,20,"JMLD, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5327,5327,6585018,Jay Wasson,MO,SENATE,20,"UNION PLAZA, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5328,5328,6585018,Jay Wasson,MO,SENATE,20,"WASSON DEVELOPMENT CO., INC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5329,5329,6585018,Jay Wasson,MO,SENATE,20,WASSONG FAMILY LIMITED PARTNERSHIP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5330,5330,6585018,Jay Wasson,MO,SENATE,20,WHRPL,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932249-MO-WASSON-JAY,Republican
5331,5331,3801175,Stephen Webber,MO,HOUSE,46,,NONE,https://apps.publicintegrity.org/disclosure/documents/3928032-MO-WEBBER-STEPHEN,Not in Open States
5332,5332,4219533,William White,MO,HOUSE,161,"N & W PROPERTY, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928036-MO-WHITE-WILLIAM-BILL,Not in Open States
5333,5333,4219533,William White,MO,HOUSE,161,"WILLIAM E WHITE, ATTORNEY AT LAW",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928036-MO-WHITE-WILLIAM-BILL,Not in Open States
